,text,withheld_in_countries,hashtags,lang,possibly_sensitive,verified_account,followers_count,location,withheld_anywhere,popularity_score
57867," คำถาม: ที่ผ่านมาเรื่องส่วนสูงทำให้เจอปัญหาไหม? // เคยอยากล้มเลิกไหม
หลิวอวี่:.. ไม่เคยเลย

นี่คือบทสัมภาษณ์​ของ​ #LiuYu ต…",[],['LiuYu'],th,0.0,False,68,,False,9.635628108444941e-05
57892,โลกนี้มันมีคนเพี้ยนอยู่เต็มไปหมด ,[],[],th,0.0,False,105,,False,0.0037792450951017625
57915, ตั้งแต่พี่จุนเข้ากรม ทุกอย่างบนโลกก็ดูวุ่นวายไปหมด,[],[],th,0.0,False,368,,False,0.0017348487467507513
57955," สรุปที่เนติเซนเกาพูดถึง Snowdrop นะ
•ตามที่เรื่องย่อที่เนติเซนแปะมาคือ พระเอกที่สภาพปกคลุมไปด้วยเลือดบุกเข้าไปในหอพักสตรีดด้…",[],[],th,0.0,False,94,,False,0.0224794768569257
57969,@aCATSSSSS @Maintenance1971 คนอ่างทองหรา บ้านยายผมแถววัดนางชำ,[],[],th,0.0,False,1224,,False,0.02600555755132275
57972," ""รับเตะผู้หญิงจริง แต่เป็นการทำหน้าที่กตัญญูต่อแผ่นดิน จงรักภักดีสถาบัน""

จงรักภักดีสถาบัน แล้วทำตัวเหนือกฎหมาย ทำร้าย…",[],[],th,0.0,False,2762,,False,0.00011810600808558504
57989, Rt แลกฟอล #imgxnct,[],['imgxnct'],th,0.0,False,146,,False,1.7720592290446523e-05
57993, เรียกกันให้ถูก ,[],[],th,0.0,False,170,,False,0.0010485527002152362
58063, ⚠️⚠️มีคนติดโควิดที่มธ พึ่งไปก้ำมาเมื่อวันอังคาร #โควิด19 #โควิดมธ ,[],"['โควิด19', 'โควิดมธ']",th,0.0,False,112,,False,0.0007191970201206901
58065, น้อง ไอ่เด่กกก😭😭😭😭😭😭😭 ,[],[],th,0.0,False,804,,False,0.027016210237867773
58112," ฟค : อี้ป๋อ ~ **หันมาหาแฟนคลับ**
ฟค : นายหล่อจังเลย ~ หล่อมากเลย ~ หล่อมากๆๆ **แฟนคลับก็พากันพูดว่า “หล่อ” **

ป๋อก็ยังคง…",[],[],th,0.0,False,0,,False,0.002817802323223666
58115, ชั้นได้ยินเสียงประสาน เดาว่าเสียงน้องอ๊ะอายเพราะหวานมั่ก!!,[],[],th,0.0,False,1,,False,0.0013052008345765577
58121, บว แต่งคัพเค้กแบบผู้ดีมาก ใส่น้อยๆ ตัดมาที่คู่บกพพ คนนึงคอยใส่ไม้จิ้มฟันอีกคนต้องคอยดึงออก กูบั่บ 55555555555555555555,[],[],th,0.0,False,53,,False,0.0017197978153263179
58131, จอนคือความลับหมด น้องให้อะไรหรอ ความลับครับ ผมมีรูปน้องร้องไห้ในมือถือด้วย แต่ไม่ให้ดูครับ แจนฟ้องว่าจอนไปถ่ายรูปน้องในห้องน…,[],[],th,0.0,False,600,,False,0.0025383047414445008
58134, อันนี้หน้ากองทัพบกตอนนี้ มีคนพม่าออกมาเรียกร้องประชาธิปไตย ไม่เอาความรุนแรงที่ประเทศเขากำลังได้รับจากการกระทำอันป่าเถื่อนจากพ…,[],[],th,0.0,False,71,,False,0.0011108034440544445
58155, ทุกคนคะ ช่วยกันเทรนแท็กและกระจายข่าวหน่อยนะคะ มีการจับกุมและทำร้ายประชาชนอีกแล้ว #ม็อบ28กุมภา,[],['ม็อบ28กุมภา'],th,0.0,False,297,,False,0.000436435689558826
58158, สื่อที่ดีถ้ามีจรรยาบรรณก็ช่วยเอาคลิปนี้ไปลงหน่อยนะ ไม่ใช่มีข่าวตำรวจบาดเจ็บไปลง  หมดศรัทธากับอาชีพตำรวจแล้วอย่าให้หมดศรัทธ…,[],[],th,0.0,False,0,,False,8.674984897164848e-05
58160," มีประกาศฉีดน้ำและใช้แก๊สน้ำตา
ตำรวจกระทืบประชาชน
สื่อหลักจะทำข่าวได้อย่างตรงไปตรงมามั้ยคะ? #ม็อบ28กุมภา  ",[],['ม็อบ28กุมภา'],th,0.0,False,0,,False,0.011260496209136118
58161," ตามท้องเรื่อง​ วอร์ควรลงรูปก่อนปะ​ เพราะเป็นคนถาม​ หยิ่นเป็นคนตอบ
แต่เด็กมันใจร้อนแหละ
#แต่งงานFreeFire ",[],['แต่งงานFreeFire'],th,0.0,False,0,,False,2.5084293678548957e-05
58168," ⚠️

OOC : 

ตอนนี้มีพยาบาลอาสาโดนทำร้ายจนบาดเจ็บ ❗️❗️❗️❗️❗️

#ม็อบ28กุมภา",[],['ม็อบ28กุมภา'],th,0.0,False,11,,False,0.014733996174972005
58177, จริงๆ breaking news มีไว้ตอนพ่อมันตาย,[],[],th,0.0,False,175,France,False,0.00015848996492535264
58178,ตำรวจหน้าด้านอีเหี้ย,[],[],th,0.0,False,794,,False,0.0006878168732785234
58179, ปากบอกไม่เคยทำร้ายประชาชนแต่ไม่เคยมีครั้งไหนพักตีนเลยนะคะ อิหน้าเหี้ย #ม็อบ28กุมภา ,[],['ม็อบ28กุมภา'],th,0.0,False,44,,False,3.8335335728815555e-06
58202, ขี้เขินว่ะ อยากแกล้งให้เขินเยอะๆ เอ็นดู๊ ,[],[],th,1.0,False,136,,False,0.0004809206447463936
58213, ทุกเรื่องราวที่เรากำลังเจอมันจะสอนให้เราเข้มเเข็ง💪,[],[],th,0.0,False,67,,False,0.010901120809279038
58309, ตัวอย่างการใช้อ้าตเวิร์คไม่เหมาะสมกับคอนเท้นท์คร่ะพี่ๆ เข้าใจว่าอยากช่วย แต่อ้าตเวิร์คมีผลต่ออารมณ์และความรู้สึกของคนพบ…,[],[],th,0.0,False,3,,False,0.0012088504389787496
58315, rt แลกฟอล #imgxnct,[],['imgxnct'],th,0.0,False,107,,False,4.126254709258761e-06
58324, เผื่อไม่ทราบ แต่ว่าเอสเอ็มมันตีตลาดจีนมานานแล้วนะคะ เวย์วีเอยเอ็กโซเอย แล้วฝั่งแฟนคลับมิวก็ไปพูดจาล่อตีนด้อมอื่นไว้ซะเยอะเล…,[],[],th,0.0,False,11,,False,0.002327983887848818
58327, (ตลกร้ายกว่าคือต่างชาติไม่สนใจอะไรเรื่องของไทยแบบจริงจังหรอก ไม่ได้มีผลประโยชน์อะไรขนาดนั้น ตรงนี้คสช.มันฉลาดที่คอมโพรไมซ์…,[],[],th,0.0,False,374,,False,0.00036952458431208573
58334, ที่ยิงใส่ประชาชนอีกทีนึง #ม็อบ28กุมภา,[],['ม็อบ28กุมภา'],th,0.0,False,28,,False,0.004500960783248958
58335," ตำรวจเริ่มยิงกระสุนยางและแก๊สน้ำตาอีกครั้ง

#ม็อบ28กุมภา ",[],['ม็อบ28กุมภา'],th,0.0,False,1,,False,3.7921414358198874e-05
58345, ผู้ชุมนุมพบกระสุนยาง #ม็อบ28กุมภา ,[],['ม็อบ28กุมภา'],th,0.0,False,2,,False,5.624572428003137e-05
58355, #แบนช่อง3 ไปเลย ช่องสลิ่ม ดาราก็มีแต่สลิ่ม ละครก็มีแต่บ้งๆ นำเสนอข่าวไม่ครบถ้วนตรงไปตรงมา,[],['แบนช่อง3'],th,0.0,False,471,,False,0.00023116971703066155
58357, มิ้นท์กำลังเดินทางไป ตชด.ภาค 1 พร้อม ส.ส.เบญจา และ ส.ส.วิโรจน์ค่ะ เพื่อน ญาติ คนรู้จักของใครหายไป ยังตามหาตัวกันไม่เจอ แ…,[],[],th,0.0,False,0,,False,9.641775382692255e-05
